store_id,sku_id,snapshot_date,stock_on_hand,reorder_point,safety_stock,last_restock_date
45,1159,2025-10-31,77,20,10,2025-10-24
41,1059,2025-10-31,57,20,10,2025-10-24
10,1147,2025-10-31,119,20,10,2025-10-24
15,1198,2025-10-31,53,20,10,2025-10-24
43,1098,2025-10-31,32,20,10,2025-10-24
31,1156,2025-10-31,57,20,10,2025-10-24
50,1141,2025-10-31,137,20,10,2025-10-24
4,1180,2025-10-31,14,20,10,2025-10-24
20,1074,2025-10-31,125,20,10,2025-10-24
19,1061,2025-10-31,123,20,10,2025-10-24
39,1045,2025-10-31,49,20,10,2025-10-24
46,1135,2025-10-31,76,20,10,2025-10-24
12,1086,2025-10-31,149,20,10,2025-10-24
44,1014,2025-10-31,107,20,10,2025-10-24
10,1036,2025-10-31,135,20,10,2025-10-24
46,1008,2025-10-31,99,20,10,2025-10-24
2,1195,2025-10-31,93,20,10,2025-10-24
43,1134,2025-10-31,47,20,10,2025-10-24
19,1013,2025-10-31,71,20,10,2025-10-24
23,1165,2025-10-31,140,20,10,2025-10-24
37,1036,2025-10-31,88,20,10,2025-10-24
49,1170,2025-10-31,56,20,10,2025-10-24
26,1039,2025-10-31,56,20,10,2025-10-24
43,1065,2025-10-31,73,20,10,2025-10-24
25,1044,2025-10-31,12,20,10,2025-10-24
22,1080,2025-10-31,115,20,10,2025-10-24
32,1136,2025-10-31,50,20,10,2025-10-24
1,1174,2025-10-31,136,20,10,2025-10-24
47,1037,2025-10-31,145,20,10,2025-10-24
42,1014,2025-10-31,131,20,10,2025-10-24
44,1122,2025-10-31,33,20,10,2025-10-24
49,1141,2025-10-31,32,20,10,2025-10-24
42,1140,2025-10-31,42,20,10,2025-10-24
33,1055,2025-10-31,142,20,10,2025-10-24
27,1156,2025-10-31,49,20,10,2025-10-24
28,1141,2025-10-31,71,20,10,2025-10-24
4,1184,2025-10-31,128,20,10,2025-10-24
24,1075,2025-10-31,113,20,10,2025-10-24
43,1087,2025-10-31,144,20,10,2025-10-24
22,1038,2025-10-31,23,20,10,2025-10-24
9,1078,2025-10-31,100,20,10,2025-10-24
37,1134,2025-10-31,85,20,10,2025-10-24
14,1063,2025-10-31,58,20,10,2025-10-24
2,1177,2025-10-31,21,20,10,2025-10-24
32,1009,2025-10-31,70,20,10,2025-10-24
11,1164,2025-10-31,100,20,10,2025-10-24
47,1023,2025-10-31,91,20,10,2025-10-24
14,1079,2025-10-31,32,20,10,2025-10-24
6,1118,2025-10-31,21,20,10,2025-10-24
31,1185,2025-10-31,123,20,10,2025-10-24
48,1178,2025-10-31,85,20,10,2025-10-24
25,1059,2025-10-31,66,20,10,2025-10-24
33,1114,2025-10-31,23,20,10,2025-10-24
4,1135,2025-10-31,105,20,10,2025-10-24
34,1047,2025-10-31,57,20,10,2025-10-24
2,1089,2025-10-31,123,20,10,2025-10-24
46,1116,2025-10-31,93,20,10,2025-10-24
14,1022,2025-10-31,78,20,10,2025-10-24
46,1148,2025-10-31,112,20,10,2025-10-24
33,1186,2025-10-31,110,20,10,2025-10-24
29,1178,2025-10-31,146,20,10,2025-10-24
5,1191,2025-10-31,46,20,10,2025-10-24
18,1124,2025-10-31,149,20,10,2025-10-24
33,1198,2025-10-31,42,20,10,2025-10-24
39,1099,2025-10-31,114,20,10,2025-10-24
34,1006,2025-10-31,13,20,10,2025-10-24
13,1032,2025-10-31,34,20,10,2025-10-24
7,1105,2025-10-31,73,20,10,2025-10-24
12,1011,2025-10-31,86,20,10,2025-10-24
35,1039,2025-10-31,98,20,10,2025-10-24
32,1141,2025-10-31,39,20,10,2025-10-24
2,1013,2025-10-31,127,20,10,2025-10-24
42,1039,2025-10-31,62,20,10,2025-10-24
34,1174,2025-10-31,69,20,10,2025-10-24
29,1162,2025-10-31,65,20,10,2025-10-24
39,1195,2025-10-31,78,20,10,2025-10-24
23,1043,2025-10-31,141,20,10,2025-10-24
46,1163,2025-10-31,101,20,10,2025-10-24
2,1081,2025-10-31,132,20,10,2025-10-24
23,1139,2025-10-31,117,20,10,2025-10-24
44,1118,2025-10-31,108,20,10,2025-10-24
47,1080,2025-10-31,37,20,10,2025-10-24
44,1053,2025-10-31,87,20,10,2025-10-24
13,1176,2025-10-31,66,20,10,2025-10-24
46,1076,2025-10-31,76,20,10,2025-10-24
44,1175,2025-10-31,124,20,10,2025-10-24
50,1042,2025-10-31,48,20,10,2025-10-24
41,1004,2025-10-31,36,20,10,2025-10-24
33,1113,2025-10-31,113,20,10,2025-10-24
36,1042,2025-10-31,38,20,10,2025-10-24
46,1171,2025-10-31,46,20,10,2025-10-24
30,1097,2025-10-31,31,20,10,2025-10-24
37,1170,2025-10-31,90,20,10,2025-10-24
42,1126,2025-10-31,144,20,10,2025-10-24
20,1003,2025-10-31,13,20,10,2025-10-24
42,1187,2025-10-31,104,20,10,2025-10-24
17,1081,2025-10-31,110,20,10,2025-10-24
49,1160,2025-10-31,103,20,10,2025-10-24
48,1068,2025-10-31,66,20,10,2025-10-24
39,1065,2025-10-31,134,20,10,2025-10-24
21,1053,2025-10-31,85,20,10,2025-10-24
44,1039,2025-10-31,75,20,10,2025-10-24
48,1037,2025-10-31,45,20,10,2025-10-24
42,1031,2025-10-31,67,20,10,2025-10-24
33,1062,2025-10-31,73,20,10,2025-10-24
14,1103,2025-10-31,100,20,10,2025-10-24
20,1081,2025-10-31,59,20,10,2025-10-24
11,1127,2025-10-31,84,20,10,2025-10-24
27,1105,2025-10-31,67,20,10,2025-10-24
43,1081,2025-10-31,10,20,10,2025-10-24
44,1162,2025-10-31,66,20,10,2025-10-24
7,1087,2025-10-31,58,20,10,2025-10-24
16,1052,2025-10-31,67,20,10,2025-10-24
32,1158,2025-10-31,121,20,10,2025-10-24
41,1013,2025-10-31,18,20,10,2025-10-24
49,1006,2025-10-31,84,20,10,2025-10-24
45,1022,2025-10-31,52,20,10,2025-10-24
42,1005,2025-10-31,27,20,10,2025-10-24
38,1150,2025-10-31,32,20,10,2025-10-24
47,1113,2025-10-31,110,20,10,2025-10-24
37,1007,2025-10-31,139,20,10,2025-10-24
38,1086,2025-10-31,142,20,10,2025-10-24
30,1197,2025-10-31,73,20,10,2025-10-24
31,1049,2025-10-31,31,20,10,2025-10-24
49,1058,2025-10-31,20,20,10,2025-10-24
46,1028,2025-10-31,20,20,10,2025-10-24
3,1115,2025-10-31,95,20,10,2025-10-24
50,1155,2025-10-31,26,20,10,2025-10-24
8,1094,2025-10-31,56,20,10,2025-10-24
16,1101,2025-10-31,12,20,10,2025-10-24
28,1071,2025-10-31,149,20,10,2025-10-24
43,1114,2025-10-31,143,20,10,2025-10-24
26,1013,2025-10-31,48,20,10,2025-10-24
1,1104,2025-10-31,23,20,10,2025-10-24
32,1084,2025-10-31,74,20,10,2025-10-24
43,1055,2025-10-31,26,20,10,2025-10-24
42,1158,2025-10-31,43,20,10,2025-10-24
43,1199,2025-10-31,46,20,10,2025-10-24
9,1069,2025-10-31,84,20,10,2025-10-24
9,1095,2025-10-31,40,20,10,2025-10-24
14,1083,2025-10-31,52,20,10,2025-10-24
19,1196,2025-10-31,90,20,10,2025-10-24
50,1050,2025-10-31,98,20,10,2025-10-24
47,1126,2025-10-31,67,20,10,2025-10-24
11,1132,2025-10-31,120,20,10,2025-10-24
24,1067,2025-10-31,106,20,10,2025-10-24
4,1128,2025-10-31,26,20,10,2025-10-24
18,1187,2025-10-31,118,20,10,2025-10-24
31,1113,2025-10-31,23,20,10,2025-10-24
18,1105,2025-10-31,16,20,10,2025-10-24
21,1115,2025-10-31,79,20,10,2025-10-24
37,1196,2025-10-31,124,20,10,2025-10-24
33,1086,2025-10-31,29,20,10,2025-10-24
23,1057,2025-10-31,143,20,10,2025-10-24
3,1105,2025-10-31,131,20,10,2025-10-24
43,1074,2025-10-31,79,20,10,2025-10-24
17,1115,2025-10-31,31,20,10,2025-10-24
46,1081,2025-10-31,23,20,10,2025-10-24
35,1193,2025-10-31,44,20,10,2025-10-24
11,1015,2025-10-31,14,20,10,2025-10-24
38,1080,2025-10-31,53,20,10,2025-10-24
37,1084,2025-10-31,84,20,10,2025-10-24
3,1119,2025-10-31,117,20,10,2025-10-24
21,1042,2025-10-31,118,20,10,2025-10-24
35,1154,2025-10-31,51,20,10,2025-10-24
24,1049,2025-10-31,140,20,10,2025-10-24
44,1151,2025-10-31,141,20,10,2025-10-24
13,1017,2025-10-31,36,20,10,2025-10-24
47,1162,2025-10-31,144,20,10,2025-10-24
22,1026,2025-10-31,32,20,10,2025-10-24
1,1037,2025-10-31,137,20,10,2025-10-24
28,1128,2025-10-31,33,20,10,2025-10-24
41,1094,2025-10-31,31,20,10,2025-10-24
42,1080,2025-10-31,134,20,10,2025-10-24
12,1130,2025-10-31,117,20,10,2025-10-24
6,1148,2025-10-31,49,20,10,2025-10-24
5,1072,2025-10-31,147,20,10,2025-10-24
28,1038,2025-10-31,87,20,10,2025-10-24
37,1184,2025-10-31,86,20,10,2025-10-24
32,1167,2025-10-31,86,20,10,2025-10-24
13,1077,2025-10-31,13,20,10,2025-10-24
6,1031,2025-10-31,119,20,10,2025-10-24
19,1151,2025-10-31,51,20,10,2025-10-24
28,1162,2025-10-31,43,20,10,2025-10-24
49,1096,2025-10-31,148,20,10,2025-10-24
29,1017,2025-10-31,38,20,10,2025-10-24
8,1107,2025-10-31,58,20,10,2025-10-24
40,1024,2025-10-31,138,20,10,2025-10-24
16,1094,2025-10-31,91,20,10,2025-10-24
47,1111,2025-10-31,66,20,10,2025-10-24
35,1091,2025-10-31,28,20,10,2025-10-24
9,1115,2025-10-31,39,20,10,2025-10-24
27,1196,2025-10-31,99,20,10,2025-10-24
13,1146,2025-10-31,117,20,10,2025-10-24
6,1012,2025-10-31,108,20,10,2025-10-24
46,1166,2025-10-31,26,20,10,2025-10-24
4,1042,2025-10-31,37,20,10,2025-10-24
9,1164,2025-10-31,130,20,10,2025-10-24
7,1016,2025-10-31,49,20,10,2025-10-24
43,1193,2025-10-31,45,20,10,2025-10-24
6,1067,2025-10-31,76,20,10,2025-10-24
7,1167,2025-10-31,140,20,10,2025-10-24
10,1099,2025-10-31,12,20,10,2025-10-24
36,1059,2025-10-31,91,20,10,2025-10-24
48,1038,2025-10-31,107,20,10,2025-10-24
47,1144,2025-10-31,77,20,10,2025-10-24
32,1139,2025-10-31,19,20,10,2025-10-24
17,1028,2025-10-31,112,20,10,2025-10-24
37,1077,2025-10-31,53,20,10,2025-10-24
9,1063,2025-10-31,52,20,10,2025-10-24
25,1090,2025-10-31,112,20,10,2025-10-24
2,1021,2025-10-31,32,20,10,2025-10-24
8,1115,2025-10-31,21,20,10,2025-10-24
27,1162,2025-10-31,54,20,10,2025-10-24
50,1029,2025-10-31,58,20,10,2025-10-24
35,1068,2025-10-31,56,20,10,2025-10-24
10,1011,2025-10-31,130,20,10,2025-10-24
47,1190,2025-10-31,51,20,10,2025-10-24
35,1082,2025-10-31,140,20,10,2025-10-24
12,1117,2025-10-31,127,20,10,2025-10-24
9,1096,2025-10-31,39,20,10,2025-10-24
16,1188,2025-10-31,135,20,10,2025-10-24
22,1074,2025-10-31,83,20,10,2025-10-24
30,1162,2025-10-31,138,20,10,2025-10-24
30,1161,2025-10-31,73,20,10,2025-10-24
31,1128,2025-10-31,77,20,10,2025-10-24
10,1017,2025-10-31,110,20,10,2025-10-24
49,1075,2025-10-31,93,20,10,2025-10-24
41,1056,2025-10-31,53,20,10,2025-10-24
32,1182,2025-10-31,116,20,10,2025-10-24
33,1063,2025-10-31,119,20,10,2025-10-24
6,1015,2025-10-31,23,20,10,2025-10-24
10,1030,2025-10-31,128,20,10,2025-10-24
28,1029,2025-10-31,27,20,10,2025-10-24
15,1160,2025-10-31,29,20,10,2025-10-24
46,1117,2025-10-31,82,20,10,2025-10-24
27,1158,2025-10-31,29,20,10,2025-10-24
11,1108,2025-10-31,20,20,10,2025-10-24
5,1115,2025-10-31,146,20,10,2025-10-24
45,1016,2025-10-31,146,20,10,2025-10-24
46,1164,2025-10-31,38,20,10,2025-10-24
26,1082,2025-10-31,62,20,10,2025-10-24
35,1176,2025-10-31,37,20,10,2025-10-24
19,1028,2025-10-31,100,20,10,2025-10-24
21,1062,2025-10-31,23,20,10,2025-10-24
4,1138,2025-10-31,142,20,10,2025-10-24
31,1060,2025-10-31,121,20,10,2025-10-24
50,1165,2025-10-31,126,20,10,2025-10-24
33,1106,2025-10-31,30,20,10,2025-10-24
41,1043,2025-10-31,26,20,10,2025-10-24
25,1048,2025-10-31,73,20,10,2025-10-24
43,1044,2025-10-31,38,20,10,2025-10-24
28,1033,2025-10-31,136,20,10,2025-10-24
48,1083,2025-10-31,74,20,10,2025-10-24
49,1130,2025-10-31,67,20,10,2025-10-24
21,1138,2025-10-31,36,20,10,2025-10-24
10,1083,2025-10-31,97,20,10,2025-10-24
10,1156,2025-10-31,102,20,10,2025-10-24
45,1175,2025-10-31,72,20,10,2025-10-24
31,1136,2025-10-31,38,20,10,2025-10-24
33,1107,2025-10-31,139,20,10,2025-10-24
49,1151,2025-10-31,57,20,10,2025-10-24
8,1176,2025-10-31,141,20,10,2025-10-24
47,1026,2025-10-31,147,20,10,2025-10-24
39,1092,2025-10-31,137,20,10,2025-10-24
48,1048,2025-10-31,46,20,10,2025-10-24
46,1058,2025-10-31,139,20,10,2025-10-24
32,1109,2025-10-31,71,20,10,2025-10-24
11,1035,2025-10-31,142,20,10,2025-10-24
9,1017,2025-10-31,123,20,10,2025-10-24
44,1002,2025-10-31,50,20,10,2025-10-24
42,1090,2025-10-31,46,20,10,2025-10-24
24,1084,2025-10-31,120,20,10,2025-10-24
5,1003,2025-10-31,113,20,10,2025-10-24
20,1032,2025-10-31,63,20,10,2025-10-24
20,1001,2025-10-31,105,20,10,2025-10-24
38,1024,2025-10-31,72,20,10,2025-10-24
24,1025,2025-10-31,30,20,10,2025-10-24
27,1171,2025-10-31,26,20,10,2025-10-24
48,1044,2025-10-31,109,20,10,2025-10-24
23,1033,2025-10-31,39,20,10,2025-10-24
29,1038,2025-10-31,118,20,10,2025-10-24
24,1112,2025-10-31,127,20,10,2025-10-24
30,1052,2025-10-31,100,20,10,2025-10-24
41,1050,2025-10-31,148,20,10,2025-10-24
12,1001,2025-10-31,51,20,10,2025-10-24
26,1145,2025-10-31,146,20,10,2025-10-24
32,1080,2025-10-31,55,20,10,2025-10-24
15,1027,2025-10-31,89,20,10,2025-10-24
21,1119,2025-10-31,131,20,10,2025-10-24
11,1123,2025-10-31,83,20,10,2025-10-24
6,1024,2025-10-31,111,20,10,2025-10-24
27,1051,2025-10-31,119,20,10,2025-10-24
24,1052,2025-10-31,93,20,10,2025-10-24
2,1194,2025-10-31,30,20,10,2025-10-24
4,1055,2025-10-31,72,20,10,2025-10-24
43,1053,2025-10-31,11,20,10,2025-10-24
2,1110,2025-10-31,71,20,10,2025-10-24
41,1019,2025-10-31,113,20,10,2025-10-24
44,1089,2025-10-31,149,20,10,2025-10-24
19,1190,2025-10-31,48,20,10,2025-10-24
34,1153,2025-10-31,56,20,10,2025-10-24
14,1119,2025-10-31,143,20,10,2025-10-24
18,1084,2025-10-31,56,20,10,2025-10-24
11,1109,2025-10-31,53,20,10,2025-10-24
33,1014,2025-10-31,18,20,10,2025-10-24
49,1146,2025-10-31,139,20,10,2025-10-24
40,1065,2025-10-31,87,20,10,2025-10-24
11,1159,2025-10-31,106,20,10,2025-10-24
7,1020,2025-10-31,90,20,10,2025-10-24
23,1070,2025-10-31,10,20,10,2025-10-24
12,1045,2025-10-31,82,20,10,2025-10-24
39,1001,2025-10-31,74,20,10,2025-10-24
38,1147,2025-10-31,80,20,10,2025-10-24
5,1039,2025-10-31,85,20,10,2025-10-24
12,1155,2025-10-31,77,20,10,2025-10-24
8,1056,2025-10-31,71,20,10,2025-10-24
42,1007,2025-10-31,41,20,10,2025-10-24
1,1020,2025-10-31,26,20,10,2025-10-24
29,1159,2025-10-31,126,20,10,2025-10-24
8,1079,2025-10-31,146,20,10,2025-10-24
16,1141,2025-10-31,48,20,10,2025-10-24
6,1134,2025-10-31,122,20,10,2025-10-24
10,1106,2025-10-31,113,20,10,2025-10-24
17,1170,2025-10-31,69,20,10,2025-10-24
14,1053,2025-10-31,128,20,10,2025-10-24
41,1086,2025-10-31,36,20,10,2025-10-24
33,1050,2025-10-31,82,20,10,2025-10-24
49,1127,2025-10-31,144,20,10,2025-10-24
38,1004,2025-10-31,43,20,10,2025-10-24
42,1184,2025-10-31,14,20,10,2025-10-24
34,1063,2025-10-31,12,20,10,2025-10-24
11,1113,2025-10-31,88,20,10,2025-10-24
24,1056,2025-10-31,100,20,10,2025-10-24
39,1150,2025-10-31,75,20,10,2025-10-24
19,1140,2025-10-31,49,20,10,2025-10-24
36,1155,2025-10-31,29,20,10,2025-10-24
45,1177,2025-10-31,87,20,10,2025-10-24
49,1195,2025-10-31,129,20,10,2025-10-24
17,1158,2025-10-31,76,20,10,2025-10-24
11,1018,2025-10-31,74,20,10,2025-10-24
22,1120,2025-10-31,38,20,10,2025-10-24
16,1129,2025-10-31,44,20,10,2025-10-24
44,1099,2025-10-31,21,20,10,2025-10-24
45,1006,2025-10-31,52,20,10,2025-10-24
37,1176,2025-10-31,89,20,10,2025-10-24
23,1148,2025-10-31,107,20,10,2025-10-24
40,1076,2025-10-31,75,20,10,2025-10-24
22,1067,2025-10-31,143,20,10,2025-10-24
32,1183,2025-10-31,86,20,10,2025-10-24
16,1018,2025-10-31,123,20,10,2025-10-24
8,1021,2025-10-31,137,20,10,2025-10-24
12,1192,2025-10-31,136,20,10,2025-10-24
5,1165,2025-10-31,100,20,10,2025-10-24
1,1019,2025-10-31,60,20,10,2025-10-24
3,1056,2025-10-31,98,20,10,2025-10-24
41,1029,2025-10-31,54,20,10,2025-10-24
36,1136,2025-10-31,17,20,10,2025-10-24
39,1021,2025-10-31,57,20,10,2025-10-24
7,1199,2025-10-31,40,20,10,2025-10-24
4,1025,2025-10-31,118,20,10,2025-10-24
10,1096,2025-10-31,50,20,10,2025-10-24
42,1196,2025-10-31,75,20,10,2025-10-24
12,1057,2025-10-31,123,20,10,2025-10-24
6,1123,2025-10-31,97,20,10,2025-10-24
35,1034,2025-10-31,141,20,10,2025-10-24
35,1086,2025-10-31,101,20,10,2025-10-24
25,1138,2025-10-31,39,20,10,2025-10-24
37,1054,2025-10-31,13,20,10,2025-10-24
9,1006,2025-10-31,48,20,10,2025-10-24
37,1187,2025-10-31,31,20,10,2025-10-24
5,1054,2025-10-31,33,20,10,2025-10-24
8,1017,2025-10-31,142,20,10,2025-10-24
40,1088,2025-10-31,76,20,10,2025-10-24
22,1137,2025-10-31,43,20,10,2025-10-24
44,1051,2025-10-31,73,20,10,2025-10-24
22,1097,2025-10-31,142,20,10,2025-10-24
40,1057,2025-10-31,34,20,10,2025-10-24
25,1030,2025-10-31,74,20,10,2025-10-24
36,1091,2025-10-31,17,20,10,2025-10-24
27,1121,2025-10-31,69,20,10,2025-10-24
24,1132,2025-10-31,112,20,10,2025-10-24
29,1147,2025-10-31,121,20,10,2025-10-24
5,1029,2025-10-31,145,20,10,2025-10-24
26,1071,2025-10-31,41,20,10,2025-10-24
10,1064,2025-10-31,26,20,10,2025-10-24
12,1200,2025-10-31,40,20,10,2025-10-24
38,1139,2025-10-31,19,20,10,2025-10-24
15,1033,2025-10-31,82,20,10,2025-10-24
48,1025,2025-10-31,46,20,10,2025-10-24
8,1161,2025-10-31,102,20,10,2025-10-24
45,1036,2025-10-31,28,20,10,2025-10-24
4,1011,2025-10-31,135,20,10,2025-10-24
14,1002,2025-10-31,53,20,10,2025-10-24
15,1020,2025-10-31,132,20,10,2025-10-24
6,1091,2025-10-31,102,20,10,2025-10-24
30,1006,2025-10-31,40,20,10,2025-10-24
14,1088,2025-10-31,137,20,10,2025-10-24
26,1004,2025-10-31,68,20,10,2025-10-24
20,1177,2025-10-31,145,20,10,2025-10-24
32,1176,2025-10-31,137,20,10,2025-10-24
22,1024,2025-10-31,122,20,10,2025-10-24
25,1046,2025-10-31,130,20,10,2025-10-24
35,1116,2025-10-31,58,20,10,2025-10-24
28,1095,2025-10-31,134,20,10,2025-10-24
9,1111,2025-10-31,108,20,10,2025-10-24
8,1179,2025-10-31,104,20,10,2025-10-24
41,1099,2025-10-31,26,20,10,2025-10-24
12,1116,2025-10-31,121,20,10,2025-10-24
47,1020,2025-10-31,129,20,10,2025-10-24
16,1080,2025-10-31,81,20,10,2025-10-24
1,1095,2025-10-31,50,20,10,2025-10-24
2,1118,2025-10-31,127,20,10,2025-10-24
16,1146,2025-10-31,119,20,10,2025-10-24
40,1149,2025-10-31,147,20,10,2025-10-24
30,1115,2025-10-31,63,20,10,2025-10-24
50,1119,2025-10-31,93,20,10,2025-10-24
12,1079,2025-10-31,120,20,10,2025-10-24
31,1055,2025-10-31,41,20,10,2025-10-24
11,1048,2025-10-31,73,20,10,2025-10-24
33,1058,2025-10-31,101,20,10,2025-10-24
2,1170,2025-10-31,48,20,10,2025-10-24
5,1149,2025-10-31,118,20,10,2025-10-24
21,1030,2025-10-31,143,20,10,2025-10-24
29,1151,2025-10-31,63,20,10,2025-10-24
31,1036,2025-10-31,22,20,10,2025-10-24
45,1110,2025-10-31,30,20,10,2025-10-24
30,1121,2025-10-31,46,20,10,2025-10-24
45,1003,2025-10-31,87,20,10,2025-10-24
40,1090,2025-10-31,62,20,10,2025-10-24
37,1162,2025-10-31,142,20,10,2025-10-24
22,1030,2025-10-31,95,20,10,2025-10-24
29,1170,2025-10-31,87,20,10,2025-10-24
49,1033,2025-10-31,129,20,10,2025-10-24
10,1161,2025-10-31,61,20,10,2025-10-24
16,1064,2025-10-31,49,20,10,2025-10-24
24,1045,2025-10-31,137,20,10,2025-10-24
21,1122,2025-10-31,132,20,10,2025-10-24
32,1062,2025-10-31,61,20,10,2025-10-24
25,1092,2025-10-31,127,20,10,2025-10-24
4,1178,2025-10-31,137,20,10,2025-10-24
30,1013,2025-10-31,110,20,10,2025-10-24
5,1105,2025-10-31,49,20,10,2025-10-24
29,1083,2025-10-31,22,20,10,2025-10-24
43,1136,2025-10-31,117,20,10,2025-10-24
47,1169,2025-10-31,148,20,10,2025-10-24
27,1017,2025-10-31,49,20,10,2025-10-24
5,1005,2025-10-31,49,20,10,2025-10-24
17,1005,2025-10-31,87,20,10,2025-10-24
17,1089,2025-10-31,109,20,10,2025-10-24
25,1164,2025-10-31,104,20,10,2025-10-24
32,1044,2025-10-31,25,20,10,2025-10-24
20,1157,2025-10-31,149,20,10,2025-10-24
5,1042,2025-10-31,49,20,10,2025-10-24
49,1116,2025-10-31,86,20,10,2025-10-24
45,1139,2025-10-31,128,20,10,2025-10-24
16,1075,2025-10-31,101,20,10,2025-10-24
3,1047,2025-10-31,35,20,10,2025-10-24
17,1104,2025-10-31,47,20,10,2025-10-24
35,1150,2025-10-31,111,20,10,2025-10-24
22,1177,2025-10-31,91,20,10,2025-10-24
2,1183,2025-10-31,50,20,10,2025-10-24
34,1055,2025-10-31,96,20,10,2025-10-24
32,1070,2025-10-31,131,20,10,2025-10-24
29,1078,2025-10-31,148,20,10,2025-10-24
23,1073,2025-10-31,104,20,10,2025-10-24
17,1163,2025-10-31,24,20,10,2025-10-24
37,1126,2025-10-31,76,20,10,2025-10-24
1,1137,2025-10-31,35,20,10,2025-10-24
5,1107,2025-10-31,71,20,10,2025-10-24
18,1162,2025-10-31,74,20,10,2025-10-24
43,1043,2025-10-31,73,20,10,2025-10-24
6,1170,2025-10-31,68,20,10,2025-10-24
15,1141,2025-10-31,108,20,10,2025-10-24
3,1025,2025-10-31,20,20,10,2025-10-24
24,1014,2025-10-31,60,20,10,2025-10-24
48,1145,2025-10-31,126,20,10,2025-10-24
17,1105,2025-10-31,78,20,10,2025-10-24
23,1104,2025-10-31,108,20,10,2025-10-24
38,1168,2025-10-31,30,20,10,2025-10-24
27,1039,2025-10-31,21,20,10,2025-10-24
22,1153,2025-10-31,73,20,10,2025-10-24
19,1048,2025-10-31,77,20,10,2025-10-24
35,1115,2025-10-31,88,20,10,2025-10-24
11,1049,2025-10-31,129,20,10,2025-10-24
50,1027,2025-10-31,137,20,10,2025-10-24
15,1138,2025-10-31,87,20,10,2025-10-24
10,1051,2025-10-31,54,20,10,2025-10-24
39,1142,2025-10-31,120,20,10,2025-10-24
48,1134,2025-10-31,20,20,10,2025-10-24
14,1069,2025-10-31,58,20,10,2025-10-24
5,1001,2025-10-31,76,20,10,2025-10-24
28,1168,2025-10-31,50,20,10,2025-10-24
31,1182,2025-10-31,104,20,10,2025-10-24
8,1126,2025-10-31,41,20,10,2025-10-24
6,1032,2025-10-31,130,20,10,2025-10-24
49,1099,2025-10-31,120,20,10,2025-10-24
3,1113,2025-10-31,80,20,10,2025-10-24
23,1178,2025-10-31,97,20,10,2025-10-24
4,1187,2025-10-31,38,20,10,2025-10-24
49,1190,2025-10-31,79,20,10,2025-10-24
46,1011,2025-10-31,24,20,10,2025-10-24
50,1023,2025-10-31,133,20,10,2025-10-24
42,1119,2025-10-31,26,20,10,2025-10-24
24,1026,2025-10-31,52,20,10,2025-10-24
14,1174,2025-10-31,48,20,10,2025-10-24
41,1090,2025-10-31,21,20,10,2025-10-24
13,1175,2025-10-31,147,20,10,2025-10-24
39,1039,2025-10-31,118,20,10,2025-10-24
46,1069,2025-10-31,84,20,10,2025-10-24
4,1014,2025-10-31,55,20,10,2025-10-24
30,1179,2025-10-31,96,20,10,2025-10-24
21,1174,2025-10-31,147,20,10,2025-10-24
48,1155,2025-10-31,94,20,10,2025-10-24
21,1089,2025-10-31,17,20,10,2025-10-24
36,1160,2025-10-31,78,20,10,2025-10-24
5,1036,2025-10-31,48,20,10,2025-10-24
17,1032,2025-10-31,63,20,10,2025-10-24
26,1073,2025-10-31,17,20,10,2025-10-24
15,1194,2025-10-31,46,20,10,2025-10-24
23,1170,2025-10-31,128,20,10,2025-10-24
47,1057,2025-10-31,121,20,10,2025-10-24
22,1117,2025-10-31,54,20,10,2025-10-24
29,1196,2025-10-31,71,20,10,2025-10-24
7,1045,2025-10-31,23,20,10,2025-10-24
13,1137,2025-10-31,35,20,10,2025-10-24
47,1132,2025-10-31,75,20,10,2025-10-24
45,1083,2025-10-31,137,20,10,2025-10-24
45,1105,2025-10-31,118,20,10,2025-10-24
18,1034,2025-10-31,99,20,10,2025-10-24
33,1068,2025-10-31,98,20,10,2025-10-24
22,1129,2025-10-31,53,20,10,2025-10-24
41,1133,2025-10-31,42,20,10,2025-10-24
40,1040,2025-10-31,19,20,10,2025-10-24
48,1063,2025-10-31,148,20,10,2025-10-24
13,1129,2025-10-31,104,20,10,2025-10-24
14,1163,2025-10-31,51,20,10,2025-10-24
35,1145,2025-10-31,11,20,10,2025-10-24
26,1094,2025-10-31,23,20,10,2025-10-24
8,1099,2025-10-31,113,20,10,2025-10-24
22,1060,2025-10-31,38,20,10,2025-10-24
19,1129,2025-10-31,91,20,10,2025-10-24
43,1192,2025-10-31,100,20,10,2025-10-24
49,1174,2025-10-31,97,20,10,2025-10-24
22,1089,2025-10-31,11,20,10,2025-10-24
46,1181,2025-10-31,77,20,10,2025-10-24
43,1035,2025-10-31,96,20,10,2025-10-24
46,1190,2025-10-31,27,20,10,2025-10-24
26,1189,2025-10-31,12,20,10,2025-10-24
46,1147,2025-10-31,15,20,10,2025-10-24
19,1084,2025-10-31,26,20,10,2025-10-24
41,1042,2025-10-31,88,20,10,2025-10-24
6,1172,2025-10-31,126,20,10,2025-10-24
45,1098,2025-10-31,32,20,10,2025-10-24
11,1001,2025-10-31,108,20,10,2025-10-24
24,1068,2025-10-31,129,20,10,2025-10-24
4,1104,2025-10-31,59,20,10,2025-10-24
41,1078,2025-10-31,25,20,10,2025-10-24
